,allergens,calories,caloriesFromFat,cholesterol(mg),dateRef,dietaryFiber(g),ingredients,itemID,menuDate,name,price($),protein(g),saturatedFat(g),servingSize,sodium(mg),station,sugars(g),mealType,totalCarbohydrate(g),totalFat(g),transFat(g)
172,"Milk, Eggs, Fish, Wheat, Soybeans, Gluten",631,,62.7,3,62.7,"Tuna Salad (Albacore Tuna (White Tuna, Water, Vegetable Broth (contains Soy), Salt.), Celery, Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Sweet Pickle Relish (Cucumbers, High Fructose Corn Syrup, Corn Syrup, Vinegar, Salt, 2% or Less of: Dehydrated Spices, Natural Flavors, Dehydrated Onion, Xanthan Gum, Calcium Chloride, Sodium Benzoate & Potassium Sorbate (preservatives), Alum, Yellow 5.), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.), White Pepper), Ciabatta Bread (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboavin, folic acid), Water, Dried Durum Wheat Sourdough, Salt, Sugar, Less than 2% of the following: Calcium Propionate, Yeast, Ascorbic Acid, Enzymes, Calcium Sulfate. Made in a facility that processes wheat, soy, eggs, milk and tree nuts), Sliced Tomatoes (Tomatoes), Red Onion, Swiss Cheese (Milk, Cheese Culture, Salt, Enzymes.), Green Leaf Crowns (Green Leaf Lettuce), Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.)",16086747,0001-01-01T00:00:00,Tuna Sandwich,5.95,37.6,6.1,1 EACH,1093.2,Deli,5.8,DINNER,60.2,244,0
173,"Milk, Eggs, Wheat, Soybeans, Gluten",573,,66.2,3,66.2,"Turkey (Turkey breast, turkey broth, contains less that 2% of salt, dextrose, potassium lactate, potassium acetate, modified food starch, carrageenan, sodium phosphate, sodium diacetate.), Ciabatta Bread (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboavin, folic acid), Water, Dried Durum Wheat Sourdough, Salt, Sugar, Less than 2% of the following: Calcium Propionate, Yeast, Ascorbic Acid, Enzymes, Calcium Sulfate. Made in a facility that processes wheat, soy, eggs, milk and tree nuts), Sliced Tomatoes (Tomatoes), Red Onion, Swiss Cheese (Milk, Cheese Culture, Salt, Enzymes.), Green Leaf Crowns (Green Leaf Lettuce), Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.)",16086748,0001-01-01T00:00:00,Turkey Sandwich,5.95,33.7,5.4,1 EACH,1674.1,Deli,4.7,DINNER,62.1,199,0
174,"Milk, Eggs, Wheat, Soybeans, Gluten",491,,28.4,3,28.4,"Ciabatta Bread (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboavin, folic acid), Water, Dried Durum Wheat Sourdough, Salt, Sugar, Less than 2% of the following: Calcium Propionate, Yeast, Ascorbic Acid, Enzymes, Calcium Sulfate. Made in a facility that processes wheat, soy, eggs, milk and tree nuts), Sliced Tomatoes (Tomatoes), Red Onion, Swiss Cheese (Milk, Cheese Culture, Salt, Enzymes.), Green Leaf Crowns (Green Leaf Lettuce), Alfalfa Sprouts, Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.)",16086749,0001-01-01T00:00:00,Veggie Sandwich,4.95,17.3,5.4,1 EACH,786.6,Deli,4.7,DINNER,58.7,192,0
175,"Milk, Eggs, Wheat, Soybeans, Gluten",632,,28.4,3,28.4,"Hummus (Garbanzo Beans, Sesame Tahini, Lemon Juice, Water, Soybean Oil, 2% or Less of: Garlic Puree (garlic, high fructose corn syrup solids), Salt, Sugar, Soy Lecithin, Cellulose, Modified Food Starch, Natural Flavors (canola oil, olive oil, natural flavors), Spices, Citric Acid.), Ciabatta Bread (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboavin, folic acid), Water, Dried Durum Wheat Sourdough, Salt, Sugar, Less than 2% of the following: Calcium Propionate, Yeast, Ascorbic Acid, Enzymes, Calcium Sulfate. Made in a facility that processes wheat, soy, eggs, milk and tree nuts), Sliced Tomatoes (Tomatoes), Red Onion, Swiss Cheese (Milk, Cheese Culture, Salt, Enzymes.), Green Leaf Crowns (Green Leaf Lettuce), Alfalfa Sprouts, Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.)",16086750,0001-01-01T00:00:00,Veggie Sandwich w/ Hummus,5.95,24,6.7,1 EACH,1108.9,Deli,4.7,DINNER,70.8,265,0
176,"Milk, Fish",559,,100.8,3,100.8,"Jasmine Rice (Jasmine Rice (Long Grain Rice)), Grilled Cajun Salmon with Lemon Compound Butter (Atlantic Salmon, Lemon Herb Compound Butter (Butter, Lemon, Parsley, Salt, Black Pepper), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Cajun Seasoning (Salt, Spices, Paprika, Dehydrated Garlic, Dehydrated Onion, Paprika, Turmeric Extracts (color).), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.))",16086751,0001-01-01T00:00:00,Grilled Cajun Salmon,8.95,32.2,10.1,1 PLATE,538.2,Grill Specials,0.3,DINNER,31.6,296,0.3
177,,394,,111.3,3,111.3,"Jasmine Rice (Jasmine Rice (Long Grain Rice)), New York Steak, Salt, White Pepper",16086752,0001-01-01T00:00:00,Grilled NY Steak Strip,8.95,41.4,3.3,1 PLATE,372.3,Grill Specials,0.1,DINNER,30.2,93,0.4
178,Soybeans,34,,0,3,0,"Baby Bok Choy, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Fair Trade Organic Sugar Cane, Garlic, Ginger, Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16086753,0001-01-01T00:00:00,Grilled Baby Bok Choy,2.75,2,0,4 OZ,355.3,Grill Sides,4.1,DINNER,6,2,0
179,,184,,0,3,0,Jasmine Rice (Long Grain Rice),16086754,0001-01-01T00:00:00,Jasmine Rice,1.50,3.8,0.1,4 OZ,1.4,Grill Sides,0.1,DINNER,39.9,4,0
180,"Milk, Eggs, Soybeans",507,,25.2,3,25.2,"Corn, Limes, Cotija Cheese (Pasteurized Part Skim Milk, Salt, Enzymes, Potassium Sorbate, Cultures.), Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Chili Powder (Chili pepper, Salt, Cumin, Silicon dioxide, Oregano, Garlic.)",16086755,0001-01-01T00:00:00,Mexican Style Grilled Corn on the Cobb,3.75,20.3,6.8,1 EACH,605.6,Grill Sides,8.5,DINNER,71.4,191,0
181,"Milk, Soybeans",606,,133.9,3,133.9,"Spring Mix and Romaine Mix (Romaine Lettuce, Spring Mix), Smoked Chicken Breast (Boneless, skinless chicken breast filets with rib meat, water, seasoning [maltodextrin, salt, sugar, chicken stock, vegetable stock (carrot, onion, celery), flavors, carrot powder and garlic powder], modified food starch, sodium phosphates, soy protein concentrate, sea salt. ), Balsamic Vinaigrette ( Water, Soybean Oil, Imported Balsamic Vinegar (wine vinegar, grape must), White Wine Vinegar, Distilled Vinegar, Sugar, Contains less than 2% of Salt, Mustard Seed, Spice, Garlic*, Onion*, Xanthan Gum, Caramel Color, Autolyzed Yeast Extract, Natural and Artificial Flavor, Calcium Disodium EDTA (preservative), Disodium Inosinate, Disodium Guanylate. *Dried.), Pitted Kalamata Olives (Kalamata Olives, Water, Salt, Red Wine Vinegar, Extra Virgin Olive Oil.), Feta Cheese (Feta Cheese (pasteurized milk, cheese cultures, salt, enzymes), Natamycin (protect flavor).), Cucumber, Tomatoes, Red Onion",16086756,0001-01-01T00:00:00,Mediterranean Salad,6.50,46,7.4,14 OZ,1583.6,Picnic Basket,10.1,DINNER,26.5,304,0
182,"Fish, Wheat, Soybeans, Gluten",335,,35.8,3,35.8,"Unseasoned Sticky Rice (Sushi Rice (White Rice)), Yellowfin Tuna Poke Cubes (Poke Kits (Yellowfin Tuna), Poke Marinade (low sodium soy sauce (water, soy beans, wheat, salt), water, brown sugar, sesame oil, green oinion, white onion, ginger, garlic, sesame seeds, red pepper flakes, xanthan gum, potassium sorbate, sodium benzoate.)), Cucumber, Edamame, Avocado, Green Onions, Red Onion, Sesame Seeds, Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).)",16086757,0001-01-01T00:00:00,Yellowfin Tuna Poke Bowl,7.25,29.7,0.7,1 BOWL,76.1,Picnic Basket,2.2,DINNER,39.9,49,0
183,"Milk, Eggs, Wheat, Soybeans, Gluten",1003,,69.3,3,69.3,"Pizza Dough (Enriched unbleached wheat flour (wheat flour, niacin, iron as ferrous sulfate, thiamine mononitrate, enzyme, riboflavin, folic acid), water, yeast, contains less than 2% of the following: sugar, soybean oil, hydrogenated soybean oil, leavening (baking soda, sodium aluminum phosphate), salt, buttermilk, wheat gluten, low-moisture part-skim mozzarella cheese (pasteurized part skim milk, cheese culture, salt, calcium chloride, enzyme), cheddar cheese (milk, cheese cultures, salt, enzymes), whey powder (a milk derivative), guar gum, xanthan gum, garlic powder, datem, malted barley flour, dextrose, enzyme, ascorbic acid, sodium phosphate, lactic acid.), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Herbed Parmesan Cheese (Parmesan Cheese (Parmesan cheese (cultured pasteurized part skim milk, salt, enzymes), powdered cellulose to prevent caking, potassium Sorbate to protect flavor.), Oregano, Black Pepper, Salt), Pizza Oil (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic (Garlic, Water, Citric Acid.), Oregano), Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Sliced Olives (Ripe Olives, Water, Salt, Ferrous Gluconate (to stabilize color).), Italian Sausage (Pork, Spices, Water, Salt, Corn Syrup Solids, Garlic, Paprika, Natural Flavor (autolyzed yeast extract, lactic acid, spice extracts), Sugar, Disodium Inosinate, Disodium Guanylate, Soy Lecithin (processing aid).), Pepperoni (Pork, Beef, Salt, 2% or Less of: Water, Dextrose, Spices, Lactic Acid Starter Culture, Oleoresin of Paprika, Garlic Powder, Sodium Nitrite, BHA, BHT, Citric Acid.), Sliced Mushroom",16086758,0001-01-01T00:00:00,BYO Personal Pizza Supreme,5.95,42,18.4,1 PIE,2572.9,Pizzeria,12.5,DINNER,79.1,533,0
184,Milk,173,,13.3,3,13.3,"Portuguese Kale Chourico Soup (Water, Kidney Beans, Potatoes, Uncured Chorizo With No Added Nitrites or Nitrates Except Naturally Occurring Nitrates in Celery Powder (pork, water, nonfat dry milk, salt, paprika, spices, garlic, celery powder), Kale, Cabbage, Onions, 2% or Less of: Chicken Base (chicken, salt, rendered chicken fat, dextrose, sugar, natural flavoring, roast chicken flavor [rendered chicken fat, flavor, safflower oil], chicken broth, turmeric), Carrots, Olive Oil, Garlic, Salt, Spices.)",16086759,0001-01-01T00:00:00,Kale and Chourico Soup,3.50,10.7,2,10 OZL,972.5,Soups,2.7,DINNER,24,48,0
185,"Milk, Wheat, Soybeans, Gluten",309,,80.2,3,80.2,"Tomato Bisque (Water, Red Bell Pepper Puree, Heavy Cream, Tomato Sauce (vine-ripened fresh tomatoes, salt, citric acid, onion powder, garlic powder), Whole Milk, Roasted Tomato, Carrot, Unbleached Enriched Flour (wheat flour, vitamin C, enzyme, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), Celery, Onion, Roasted Bell Pepper, Butter (sweat cream, annatto color, Roasted Tomato Base (roasted tomatoes, tomato paste, salt, sugar, natural flavorings, cilantro), Roasted Pepper Base (roasted bell peppers, sugar, potato flour, salt, flavorings, corn oil), Roasted Garlic, Spices, Salt, Vegetarian Base (water, salt, hydrolyzed soy and corn protein, soy protein concentrates, corn oil, onion powder, autolyzed yeast extract, flavoring, soy protein isolate, sugar, garlic powder, turmeric), Chipotle Base (red chili peppers, Chipotle peppers, salt, natural liquid smoke flavorings), Modified Corn Starch, Cayenne Pepper Sauce (aged cayenne red peppers, vinegar, salt, garlic).)",16086760,0001-01-01T00:00:00,Tomato and Red Pepper Bisque,3.50,4.9,14.8,10 OZL,975.1,Soups,6.2,DINNER,21,212,0
186,"Milk, Eggs, Wheat, Soybeans, Gluten",1171,,442.9,4,442.9,"Frijoles (Water, Refried Beans (Pinto beans, Interesterfied Soybean Oil (with TBHQ for freshness), Salt.)), Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Pico de Gallo (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Potato Taters (Potatoes, Vegetable Oil (Soybean, Canola, Cottonseed, and/or Sunflower), Sea Salt, Disodium Dihydrogen Pyrophosphate (To Maintain Natural Color), Dextrose), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Bacon (Pork, Water, Salt, Sugar, Smoke Flavoring, Sodium Phosphate, Sodium Erythorbate, Flavoring, Sodium Nitrite.)",16086761,0001-01-01T00:00:00,Bacon Breakfast Burrito,4.95,58.1,25.2,1 EACH,2651.9,La Pasticceria,2.3,BREAKFAST,90.3,573,0
187,"Milk, Eggs, Wheat, Soybeans, Gluten",473,,16.5,4,16.5,"Complete Waffle Mix (Malted Vanilla: Contains: Wheat Flour, Corn Meal, May Contain One of the Following (soybean oil, sunflower oil, or coconut oil), Sugar, Whole Egg, Leavening (baking soda, sodium aluminum phosphate, monocalcium phosphate), Soy Flour, Malt, Nonfat Milk, Salt, Artificial Flavor.), Water",16086762,0001-01-01T00:00:00,Belgian Waffles,2.95,9.5,2.4,1 EACH,1719.1,La Pasticceria,21.3,BREAKFAST,104,43,0
188,"Milk, Eggs, Wheat, Soybeans, Gluten",944,,430.4,4,430.4,"Frijoles (Water, Refried Beans (Pinto beans, Interesterfied Soybean Oil (with TBHQ for freshness), Salt.)), Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Pico de Gallo (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Potato Taters (Potatoes, Vegetable Oil (Soybean, Canola, Cottonseed, and/or Sunflower), Sea Salt, Disodium Dihydrogen Pyrophosphate (To Maintain Natural Color), Dextrose), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Sausage Patty (Pork, Water, 2% or Less of: Salt, Spices, Dextrose, Monosodium Glutamate, BHT, Citric Acid, Caramel Color.)",16086763,0001-01-01T00:00:00,Sausage Breakfast Burrito,4.95,44.7,19.3,1 EACH,1733,La Pasticceria,3.2,BREAKFAST,82.5,441,0
189,"Soybeans, Gluten",249,,0,4,0,"Steel Cut Oatmeal (Steel Cut Oats (100% Whole Grain Irish Oats. May Contain Milk,Soy,Tree Nuts,Wheat)), Bob's Red Mill Gluten Free Honey Granola (Whole Grain Oats, Sugar, Canola Oil, Rice Flour, Honey, Salt, Brown Sugar Syrup, Baking Soda, Soy Lecithin, Natural Flavor. )",16086764,0001-01-01T00:00:00,Steelcut Oatmeal,1.95,7.4,1,10 OZ,57.8,La Pasticceria,7.8,BREAKFAST,44.7,49,0
190,"Milk, Eggs, Wheat, Soybeans, Gluten",969,,389.1,4,389.1,"Frijoles (Water, Refried Beans (Pinto beans, Interesterfied Soybean Oil (with TBHQ for freshness), Salt.)), Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Pico de Gallo (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Potato Taters (Potatoes, Vegetable Oil (Soybean, Canola, Cottonseed, and/or Sunflower), Sea Salt, Disodium Dihydrogen Pyrophosphate (To Maintain Natural Color), Dextrose), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Veggie Breakfast Sausage (Water, wheat gluten, soy flour, egg whites, corn oil, soy protein concentrate, sodium caseinate, modified tapioca starch, contains two percent or less of lactose, soybean oil (with tbhq for freshness), soy protein isolate, autolyzed yeast extract, spices, natural and artificial flavors, methylcellulose, sodium tripolyphosphate, salt, hydrolyzed wheat gluten, disodium inosinate, caramel color, modified corn starch, whey, hydrolyzed corn gluten, maltodextrin, hydrolyzed soy protein, potassium chloride, dextrose, onion powder, disodium guanylate, tetrasodium pyrophosphate, tricalcium phosphate, hydrolyzed wheat protein, sodium hexametaphosphate, succinic acid, niacinamide, monosodium phosphate, lactic acid, ascorbic acid, brewer's yeast, torula yeast, calcium phosphate, soy lecithin, iron (ferrous sulfate), vitamin b1 (thiamin mononitrate), vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b12.)",16086765,0001-01-01T00:00:00,Veggie Sausage Breakfast Burrito,4.95,48.2,18.4,1 EACH,1773.6,La Pasticceria,2.8,BREAKFAST,93.7,402,0
191,"Milk, Eggs, Wheat, Soybeans, Gluten",862,,132.5,4,132.5,"Chicken Breast (Chicken breast, water, contains less than 2% of salt, dextrose, potassium lactate, potassium acetate, carrageenan, sodium phosphate, sodium diacetate, vegetable oil.), Flat Bread (Enriched unbleached wheat flour (wheat flour, malted barley flour, ascorbic acid added as a dough conditioner, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, soybean oil, yeast, contains less than 2% of the following: powdered whey (a milk derivative), salt, sugar, wheat gluten, to preserve freshness (calcium propionate), leavening (sodium acid pyrophosphate, baking soda, monocalcium phosphate), guar gum, sodium stearoyl lactylate, enzyme.  May contain soy and sesame.), Dijonnaise Sauce (Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Lemon, Parsley),   (Cured With: Water, Salt, Dextrose, Sodium Lactate, Sodium Phosphate, Sodium Diacetate, Sodium Erythorbate, Sodium Nitrite.), Sliced Tomatoes (Tomatoes), Swiss Cheese (Milk, Cheese Culture, Salt, Enzymes.), Baby Spinach",16086766,0001-01-01T00:00:00,Chicken Cordon Bleu Turbo Sandwich,7.25,43.1,15.3,1 EACH,2391.5,BBQ Special,4,LUNCH,39.1,534,0.1
